zip5,indi_bern,indi_hill,count_bern,count_hill,amt_bern,amt_hill
01944,26.0,20.0,258.0,76.0,30003.0,25146.0
01945,61.0,40.0,1043.0,104.0,50491.0,29557.0
01949,9.0,3.0,102.0,39.0,4917.0,1291.0
01950,81.0,31.0,819.0,81.0,42181.0,26951.0
01951,11.0,9.0,91.0,35.0,3725.0,5409.0
01952,13.0,0.0,90.0,0.0,3291.0,0.0
01960,30.0,13.0,356.0,33.0,13324.0,3376.0
01965,0.0,3.0,0.0,4.0,0.0,5414.0
01966,42.0,12.0,369.0,63.0,41571.0,2608.0
01969,12.0,1.0,94.0,1.0,5418.0,250.0
01970,99.0,26.0,810.0,72.0,53440.0,7534.0
01982,21.0,7.0,303.0,12.0,15389.0,9250.0
01983,12.0,4.0,121.0,11.0,10375.0,5745.0
01984,5.0,3.0,73.0,5.0,2543.0,2000.0
01985,11.0,7.0,48.0,15.0,2672.0,3655.0
02000,2.0,0.0,8.0,0.0,334.0,0.0
02016,1.0,0.0,2.0,0.0,375.0,0.0
02018,1.0,0.0,15.0,0.0,1054.0,0.0
02019,12.0,4.0,100.0,6.0,7682.0,3003.0
02021,26.0,15.0,230.0,45.0,13158.0,7482.0
02023,1.0,0.0,3.0,0.0,750.0,0.0
02024,1.0,0.0,3.0,0.0,150.0,0.0
02025,15.0,22.0,129.0,29.0,5709.0,31034.0
02026,45.0,29.0,722.0,112.0,40397.0,16063.0
02027,1.0,0.0,1.0,0.0,50.0,0.0
02030,15.0,25.0,288.0,37.0,15789.0,29420.0
02032,2.0,1.0,42.0,2.0,1255.0,200.0
02035,12.0,4.0,84.0,12.0,7773.0,1123.0
02037,1.0,0.0,1.0,0.0,200.0,0.0
02038,26.0,14.0,211.0,25.0,10994.0,4413.0
02041,1.0,0.0,12.0,0.0,373.0,0.0
02043,52.0,45.0,511.0,102.0,37305.0,45369.0
02045,35.0,9.0,290.0,34.0,17211.0,6230.0
02047,1.0,0.0,55.0,0.0,884.0,0.0
02048,20.0,6.0,134.0,13.0,8142.0,1696.0
02050,22.0,11.0,174.0,27.0,13523.0,1844.0
02051,5.0,1.0,46.0,2.0,3429.0,200.0
02052,17.0,11.0,68.0,22.0,7463.0,8247.0
02053,14.0,9.0,61.0,53.0,8515.0,12164.0
02054,15.0,4.0,128.0,21.0,5971.0,2350.0
02056,19.0,6.0,209.0,14.0,7151.0,967.0
02060,1.0,0.0,1.0,0.0,100.0,0.0
02061,9.0,7.0,70.0,30.0,2940.0,1155.0
02062,41.0,9.0,643.0,35.0,33722.0,2309.0
02065,1.0,0.0,2.0,0.0,50.0,0.0
02066,41.0,23.0,338.0,55.0,14346.0,17399.0
02067,39.0,15.0,398.0,18.0,31571.0,22230.0
02070,1.0,0.0,6.0,0.0,342.0,0.0
02071,2.0,2.0,18.0,4.0,600.0,5400.0
02072,21.0,7.0,137.0,22.0,9125.0,5809.0
02081,11.0,4.0,37.0,5.0,2492.0,4100.0
02088,1.0,0.0,2.0,0.0,1000.0,0.0
02090,31.0,22.0,283.0,51.0,16848.0,31489.0
02093,7.0,0.0,55.0,0.0,3181.0,0.0
02100,4.0,0.0,21.0,0.0,1067.0,0.0
02108,23.0,74.0,201.0,121.0,18993.0,127500.0
02109,14.0,28.0,145.0,60.0,13295.0,46872.0
02110,3.0,35.0,7.0,78.0,900.0,58873.0
02111,30.0,43.0,417.0,95.0,34706.0,77335.0
02113,13.0,20.0,222.0,57.0,22295.0,11133.0
02114,44.0,60.0,367.0,171.0,29214.0,67535.0
02115,37.0,46.0,293.0,121.0,21353.0,68945.0
02116,74.0,241.0,747.0,467.0,38088.0,391852.0
02118,62.0,170.0,513.0,377.0,42669.0,180893.0
02119,34.0,11.0,197.0,45.0,21802.0,6338.0
02120,27.0,1.0,266.0,2.0,13377.0,150.0
02121,2.0,4.0,6.0,7.0,800.0,6114.0
02122,10.0,10.0,130.0,15.0,3054.0,3998.0
02124,36.0,34.0,377.0,70.0,19379.0,23717.0
02125,47.0,26.0,588.0,106.0,32637.0,12828.0
02126,2.0,4.0,11.0,5.0,445.0,305.0
02127,52.0,24.0,445.0,40.0,39170.0,16743.0
02128,47.0,12.0,423.0,33.0,17661.0,15693.0
02129,35.0,46.0,351.0,143.0,29082.0,40555.0
02130,309.0,151.0,3377.0,508.0,188445.0,102387.0
02131,99.0,33.0,1127.0,85.0,71388.0,9937.0
02132,56.0,45.0,704.0,129.0,31379.0,32390.0
02133,0.0,1.0,0.0,1.0,0.0,1000.0
02134,63.0,11.0,664.0,19.0,44042.0,7949.0
02135,136.0,40.0,1698.0,143.0,74119.0,20532.0
02136,15.0,10.0,146.0,16.0,6091.0,5300.0
02137,2.0,0.0,6.0,0.0,135.0,0.0
02138,270.0,301.0,2619.0,588.0,267100.0,404762.0
02139,305.0,101.0,2961.0,264.0,218927.0,53442.0
02140,181.0,91.0,1859.0,247.0,125369.0,78599.0
02141,43.0,14.0,546.0,23.0,34929.0,9395.0
02142,11.0,20.0,162.0,43.0,9907.0,33076.0
02143,209.0,41.0,1945.0,123.0,112134.0,33138.0
02144,178.0,53.0,1784.0,134.0,140194.0,32171.0
02145,93.0,20.0,695.0,64.0,55010.0,8744.0
02146,1.0,0.0,27.0,0.0,272.0,0.0
02148,73.0,21.0,796.0,71.0,43956.0,5955.0
02149,15.0,17.0,353.0,40.0,8050.0,13345.0
02150,18.0,11.0,175.0,53.0,7282.0,5280.0
02151,32.0,18.0,467.0,75.0,25650.0,13432.0
02152,26.0,9.0,222.0,17.0,11475.0,3224.0
02154,1.0,0.0,1.0,0.0,27.0,0.0
02155,121.0,43.0,1130.0,139.0,59777.0,27195.0
02156,2.0,1.0,18.0,2.0,1050.0,500.0
02163,0.0,2.0,0.0,3.0,0.0,3000.0
02167,1.0,0.0,9.0,0.0,1676.0,0.0
02169,65.0,20.0,593.0,57.0,32902.0,3543.0
02170,30.0,4.0,298.0,8.0,12131.0,4193.0
02171,25.0,10.0,230.0,58.0,8794.0,2307.0
02176,65.0,31.0,619.0,88.0,32537.0,18638.0
02180,32.0,15.0,386.0,51.0,23348.0,2648.0
02184,37.0,13.0,202.0,39.0,7701.0,4550.0
02185,1.0,0.0,2.0,0.0,50.0,0.0
02186,61.0,74.0,632.0,171.0,50417.0,55171.0
02188,11.0,7.0,83.0,19.0,3380.0,3816.0
02189,12.0,4.0,231.0,23.0,6913.0,1551.0
02190,11.0,6.0,86.0,16.0,4422.0,5310.0
02191,7.0,1.0,33.0,1.0,2369.0,25.0
02196,0.0,1.0,0.0,2.0,0.0,76.0
02199,8.0,17.0,102.0,24.0,7803.0,37725.0
02200,1.0,0.0,2.0,0.0,52.0,0.0
02205,5.0,1.0,12.0,1.0,2731.0,500.0
02210,22.0,27.0,162.0,73.0,19597.0,27399.0
02215,38.0,26.0,405.0,68.0,21250.0,22950.0
02231,1.0,0.0,1.0,0.0,200.0,0.0
02238,2.0,1.0,4.0,1.0,1200.0,500.0
02255,0.0,1.0,0.0,1.0,0.0,250.0
02300,2.0,0.0,3.0,0.0,151.0,0.0
02301,10.0,5.0,83.0,33.0,2965.0,533.0
02302,9.0,1.0,69.0,14.0,2461.0,417.0
02303,1.0,0.0,18.0,0.0,616.0,0.0
02304,1.0,0.0,1.0,0.0,500.0,0.0
02310,1.0,0.0,6.0,0.0,310.0,0.0
02312,1.0,0.0,1.0,0.0,280.0,0.0
02322,5.0,0.0,59.0,0.0,7050.0,0.0
02324,23.0,6.0,268.0,55.0,16096.0,1010.0
02330,6.0,3.0,102.0,5.0,5135.0,146.0
02331,7.0,4.0,65.0,8.0,2077.0,1438.0
02332,20.0,17.0,158.0,44.0,9081.0,15609.0
02333,8.0,4.0,86.0,7.0,4118.0,750.0
02338,8.0,1.0,200.0,1.0,3339.0,25.0
02339,10.0,7.0,70.0,11.0,2762.0,3136.0
02341,6.0,2.0,75.0,2.0,3027.0,1100.0
02343,5.0,4.0,59.0,19.0,3505.0,773.0
02345,1.0,0.0,2.0,0.0,200.0,0.0
02346,23.0,6.0,251.0,28.0,12770.0,1202.0
02347,12.0,4.0,132.0,13.0,8571.0,338.0
02351,11.0,3.0,87.0,29.0,4933.0,1843.0
02352,1.0,0.0,1.0,0.0,300.0,0.0
02356,17.0,9.0,132.0,18.0,10926.0,4868.0
02357,1.0,0.0,1.0,0.0,200.0,0.0
02359,11.0,4.0,164.0,23.0,4017.0,3994.0
02360,72.0,38.0,695.0,181.0,26457.0,16125.0
02361,2.0,0.0,75.0,0.0,5365.0,0.0
02364,14.0,5.0,176.0,6.0,7205.0,3492.0
02367,3.0,0.0,14.0,0.0,1372.0,0.0
02368,16.0,5.0,104.0,7.0,4230.0,575.0
02370,17.0,2.0,106.0,7.0,4039.0,400.0
02375,4.0,13.0,12.0,40.0,715.0,13685.0
02379,2.0,1.0,4.0,1.0,590.0,200.0
02381,1.0,0.0,2.0,0.0,50.0,0.0
02382,10.0,5.0,33.0,34.0,1083.0,2926.0
02420,68.0,52.0,718.0,128.0,47330.0,43217.0
02421,91.0,85.0,1034.0,185.0,71063.0,92097.0
02431,1.0,0.0,1.0,0.0,50.0,0.0
02445,122.0,168.0,1116.0,319.0,91335.0,226592.0
02446,142.0,148.0,1621.0,313.0,92988.0,132812.0
02447,1.0,0.0,1.0,0.0,50.0,0.0
02450,1.0,0.0,2.0,0.0,54.0,0.0
02451,50.0,18.0,391.0,60.0,24658.0,9433.0
02452,20.0,9.0,207.0,32.0,11870.0,1436.0
02453,53.0,17.0,587.0,50.0,26169.0,17957.0
02454,2.0,2.0,10.0,2.0,896.0,5400.0
02458,58.0,60.0,641.0,110.0,32696.0,61943.0
02459,72.0,118.0,905.0,232.0,77034.0,111216.0
02460,40.0,32.0,456.0,78.0,25468.0,16473.0
02461,44.0,34.0,441.0,80.0,33945.0,28117.0
02462,5.0,13.0,13.0,103.0,460.0,11069.0
02464,12.0,9.0,142.0,21.0,4847.0,9305.0
02465,31.0,72.0,216.0,143.0,20886.0,63437.0
02466,34.0,25.0,370.0,57.0,21985.0,26409.0
02467,68.0,132.0,559.0,277.0,59639.0,188518.0
02468,18.0,84.0,116.0,135.0,9375.0,107061.0
02471,1.0,0.0,7.0,0.0,165.0,0.0
02472,134.0,64.0,1330.0,214.0,81622.0,38306.0
02474,158.0,61.0,1587.0,173.0,95184.0,30057.0
02476,101.0,48.0,1156.0,135.0,68940.0,29839.0
02478,134.0,124.0,1285.0,288.0,95517.0,167252.0
02479,0.0,1.0,0.0,3.0,0.0,35.0
02481,34.0,88.0,265.0,164.0,23081.0,125269.0
02482,36.0,54.0,530.0,145.0,44049.0,57600.0
02483,1.0,0.0,12.0,0.0,1015.0,0.0
02492,42.0,74.0,255.0,163.0,60373.0,64064.0
02493,31.0,88.0,192.0,182.0,33263.0,118957.0
02494,23.0,17.0,156.0,33.0,13147.0,19128.0
02500,1.0,0.0,2.0,0.0,150.0,0.0
02532,10.0,5.0,58.0,11.0,6596.0,4100.0
02534,5.0,1.0,27.0,1.0,1185.0,50.0
02535,23.0,25.0,397.0,34.0,24389.0,37868.0
02536,47.0,15.0,468.0,65.0,33492.0,4950.0
02537,12.0,10.0,100.0,28.0,12247.0,4704.0
02538,2.0,0.0,11.0,0.0,345.0,0.0
02539,18.0,20.0,185.0,61.0,9335.0,26405.0
02540,42.0,21.0,325.0,59.0,15947.0,7009.0
02541,1.0,0.0,5.0,0.0,135.0,0.0
02543,8.0,1.0,25.0,6.0,7845.0,1000.0
02552,1.0,0.0,1.0,0.0,50.0,0.0
02553,1.0,1.0,13.0,5.0,365.0,125.0
02554,46.0,37.0,281.0,70.0,23951.0,36821.0
02555,1.0,0.0,1.0,0.0,200.0,0.0
02556,17.0,3.0,131.0,17.0,9975.0,1895.0
02557,16.0,6.0,58.0,17.0,5769.0,4446.0
02558,5.0,0.0,21.0,0.0,1187.0,0.0
02559,9.0,1.0,100.0,1.0,3729.0,20.0
02561,0.0,1.0,0.0,3.0,0.0,75.0
02562,0.0,1.0,0.0,3.0,0.0,78.0
02563,16.0,6.0,74.0,16.0,6899.0,1069.0
02564,2.0,4.0,11.0,8.0,627.0,5938.0
02568,50.0,15.0,554.0,33.0,31936.0,15725.0
02569,1.0,0.0,1.0,0.0,100.0,0.0
02571,10.0,1.0,78.0,1.0,4442.0,50.0
02574,4.0,1.0,16.0,1.0,657.0,250.0
02575,25.0,11.0,228.0,18.0,13214.0,10655.0
02576,7.0,0.0,68.0,0.0,1334.0,0.0
02584,5.0,4.0,41.0,4.0,2339.0,4020.0
02598,2.0,0.0,5.0,0.0,608.0,0.0
02600,2.0,0.0,8.0,0.0,1163.0,0.0
02601,13.0,2.0,163.0,7.0,3423.0,1021.0
02607,1.0,0.0,2.0,0.0,65.0,0.0
02630,4.0,4.0,43.0,6.0,2147.0,750.0
02631,42.0,14.0,311.0,24.0,14971.0,22303.0
02632,20.0,10.0,304.0,40.0,7544.0,2683.0
02633,17.0,8.0,136.0,9.0,7439.0,11450.0
02635,6.0,11.0,27.0,28.0,2118.0,7891.0
02637,2.0,1.0,22.0,2.0,1378.0,150.0
02638,9.0,4.0,136.0,7.0,3644.0,805.0
02639,5.0,2.0,22.0,28.0,2347.0,833.0
02641,1.0,1.0,1.0,6.0,50.0,114.0
02642,20.0,3.0,216.0,8.0,10816.0,288.0
02643,6.0,4.0,149.0,9.0,4552.0,1550.0
02644,7.0,0.0,38.0,0.0,920.0,0.0
02645,26.0,5.0,161.0,36.0,21898.0,2381.0
02646,4.0,1.0,10.0,1.0,1132.0,2700.0
02647,0.0,1.0,0.0,2.0,0.0,35.0
02648,21.0,5.0,217.0,11.0,8754.0,382.0
02649,25.0,12.0,214.0,48.0,8165.0,3053.0
02650,3.0,0.0,23.0,0.0,1754.0,0.0
02651,5.0,2.0,105.0,7.0,3969.0,295.0
02652,2.0,5.0,74.0,15.0,1396.0,708.0
02653,15.0,8.0,107.0,23.0,3920.0,6868.0
02654,1.0,0.0,2.0,0.0,500.0,0.0
02655,4.0,7.0,25.0,16.0,3135.0,4450.0
02657,32.0,96.0,240.0,208.0,9718.0,123180.0
02659,2.0,1.0,22.0,1.0,1321.0,50.0
02660,7.0,5.0,57.0,11.0,1391.0,636.0
02661,1.0,0.0,5.0,0.0,339.0,0.0
02662,4.0,2.0,39.0,6.0,7602.0,169.0
02663,8.0,1.0,58.0,7.0,2146.0,375.0
02664,10.0,5.0,169.0,15.0,5532.0,871.0
02666,12.0,6.0,139.0,10.0,8810.0,7650.0
02667,30.0,5.0,390.0,12.0,21061.0,4388.0
02668,15.0,4.0,74.0,23.0,7711.0,505.0
02669,1.0,0.0,3.0,0.0,45.0,0.0
02670,2.0,2.0,28.0,4.0,1398.0,75.0
02671,3.0,1.0,7.0,21.0,549.0,139.0
02673,7.0,8.0,52.0,19.0,7542.0,7623.0
02675,12.0,7.0,78.0,23.0,4458.0,5722.0
02702,2.0,0.0,12.0,0.0,486.0,0.0
02703,30.0,8.0,424.0,12.0,19611.0,1663.0
02705,1.0,0.0,6.0,0.0,281.0,0.0
02715,1.0,1.0,12.0,6.0,600.0,398.0
02717,2.0,0.0,6.0,0.0,150.0,0.0
02718,2.0,1.0,19.0,1.0,1868.0,25.0
02719,19.0,0.0,98.0,0.0,5835.0,0.0
02720,14.0,5.0,114.0,17.0,4901.0,1685.0
02721,6.0,1.0,63.0,1.0,4219.0,5.0
02722,0.0,1.0,0.0,1.0,0.0,2700.0
02723,2.0,1.0,36.0,4.0,677.0,700.0
02724,4.0,2.0,6.0,2.0,363.0,1050.0
02725,1.0,1.0,1.0,1.0,27.0,25.0
02726,7.0,5.0,41.0,23.0,1139.0,1551.0
02738,10.0,10.0,178.0,24.0,6386.0,11341.0
02739,15.0,11.0,206.0,32.0,6324.0,8587.0
02740,31.0,5.0,328.0,7.0,12957.0,780.0
02742,3.0,0.0,20.0,0.0,2220.0,0.0
02743,3.0,1.0,21.0,1.0,377.0,50.0
02744,3.0,0.0,50.0,0.0,1002.0,0.0
02745,7.0,2.0,89.0,6.0,2233.0,852.0
02746,1.0,0.0,17.0,0.0,777.0,0.0
02747,10.0,3.0,100.0,9.0,3012.0,318.0
02748,23.0,13.0,193.0,21.0,12789.0,9060.0
02760,20.0,7.0,139.0,19.0,4413.0,4801.0
02762,5.0,2.0,27.0,3.0,3864.0,2750.0
02763,2.0,0.0,27.0,0.0,166.0,0.0
02764,4.0,2.0,39.0,2.0,1780.0,2725.0
02766,16.0,7.0,183.0,19.0,10718.0,4889.0
02767,6.0,5.0,87.0,16.0,3945.0,5758.0
02769,14.0,5.0,152.0,51.0,6894.0,6852.0
02770,12.0,1.0,143.0,5.0,11718.0,1250.0
02771,16.0,6.0,193.0,8.0,9222.0,1440.0
02777,7.0,2.0,64.0,7.0,2017.0,1163.0
02779,5.0,2.0,35.0,10.0,2999.0,2346.0
02780,21.0,9.0,269.0,18.0,14324.0,10865.0
02790,26.0,10.0,312.0,31.0,14316.0,5532.0
02791,5.0,3.0,29.0,8.0,3306.0,520.0
02802,1.0,1.0,1.0,2.0,200.0,20.0
02804,3.0,0.0,7.0,0.0,1067.0,0.0
02806,30.0,39.0,233.0,115.0,17630.0,46466.0
02807,14.0,4.0,328.0,20.0,12957.0,2133.0
02809,30.0,23.0,384.0,67.0,12296.0,18937.0
02812,2.0,0.0,26.0,0.0,1314.0,0.0
02813,19.0,5.0,128.0,11.0,7394.0,4951.0
02814,9.0,4.0,106.0,14.0,3706.0,5750.0
02815,1.0,0.0,27.0,0.0,1318.0,0.0
02816,11.0,5.0,137.0,21.0,5074.0,8268.0
02817,2.0,0.0,7.0,0.0,204.0,0.0
02818,30.0,47.0,264.0,71.0,24368.0,68089.0
02820,1.0,0.0,1.0,0.0,50.0,0.0
02822,5.0,4.0,14.0,6.0,1202.0,3575.0
02825,9.0,3.0,37.0,8.0,928.0,7900.0
02827,1.0,1.0,2.0,8.0,100.0,283.0
02828,7.0,3.0,19.0,3.0,1234.0,2250.0
02829,3.0,0.0,31.0,0.0,1119.0,0.0
02830,6.0,1.0,30.0,8.0,918.0,148.0
02831,4.0,4.0,34.0,7.0,995.0,1152.0
02832,5.0,0.0,48.0,0.0,3041.0,0.0
02835,23.0,23.0,302.0,48.0,11033.0,20410.0
02837,15.0,9.0,146.0,13.0,22538.0,3650.0
02838,1.0,3.0,3.0,15.0,37.0,510.0
02839,0.0,1.0,0.0,4.0,0.0,151.0
02840,68.0,29.0,777.0,66.0,51045.0,31300.0
02841,1.0,0.0,1.0,0.0,127.0,0.0
02842,19.0,12.0,96.0,42.0,10229.0,11936.0
02850,1.0,0.0,13.0,0.0,2165.0,0.0
02852,48.0,26.0,672.0,76.0,30574.0,22643.0
02853,1.0,0.0,1.0,0.0,250.0,0.0
02857,6.0,2.0,92.0,7.0,4729.0,115.0
02859,2.0,1.0,22.0,1.0,2766.0,5.0
02860,31.0,11.0,468.0,41.0,13924.0,5288.0
02861,6.0,3.0,133.0,8.0,2776.0,1429.0
02864,26.0,6.0,332.0,13.0,8196.0,5705.0
02865,15.0,17.0,96.0,27.0,3426.0,21939.0
02871,18.0,11.0,265.0,30.0,8580.0,13698.0
02872,1.0,0.0,1.0,0.0,27.0,0.0
02874,13.0,8.0,93.0,13.0,7820.0,3230.0
02875,1.0,0.0,4.0,0.0,108.0,0.0
02876,1.0,1.0,1.0,2.0,35.0,50.0
02877,1.0,0.0,36.0,0.0,762.0,0.0
02878,17.0,8.0,101.0,16.0,10333.0,4700.0
02879,62.0,12.0,803.0,36.0,31283.0,9409.0
02880,0.0,1.0,0.0,2.0,0.0,400.0
02881,12.0,9.0,86.0,15.0,3519.0,7555.0
02882,24.0,10.0,283.0,28.0,25176.0,10205.0
02885,22.0,3.0,182.0,6.0,10362.0,3025.0
02886,26.0,20.0,440.0,48.0,10886.0,27832.0
02888,23.0,6.0,301.0,16.0,11575.0,2007.0
02889,21.0,13.0,272.0,27.0,12254.0,13003.0
02891,33.0,10.0,331.0,19.0,11566.0,8726.0
02892,25.0,7.0,336.0,30.0,11716.0,7581.0
02893,14.0,7.0,108.0,42.0,3902.0,977.0
02894,5.0,0.0,74.0,0.0,3202.0,0.0
02895,16.0,5.0,181.0,6.0,5677.0,2615.0
02896,6.0,1.0,52.0,8.0,4679.0,178.0
02898,2.0,0.0,11.0,0.0,275.0,0.0
02903,24.0,35.0,383.0,64.0,21884.0,60671.0
02904,12.0,9.0,140.0,28.0,6913.0,3596.0
02905,35.0,10.0,185.0,71.0,10714.0,5434.0
02906,126.0,141.0,1423.0,367.0,69276.0,134309.0
02907,13.0,6.0,115.0,20.0,4431.0,3115.0
02908,23.0,9.0,375.0,24.0,18157.0,2858.0
02909,37.0,10.0,236.0,25.0,12813.0,4285.0
02910,17.0,10.0,220.0,23.0,6194.0,9141.0
02911,9.0,1.0,71.0,1.0,4400.0,250.0
02912,3.0,2.0,70.0,8.0,3119.0,2863.0
02914,8.0,2.0,83.0,4.0,2105.0,2726.0
02915,21.0,8.0,204.0,32.0,10701.0,1073.0
02916,8.0,8.0,102.0,24.0,4912.0,5759.0
02917,5.0,5.0,12.0,7.0,343.0,3999.0
02918,1.0,1.0,7.0,1.0,270.0,25.0
02919,13.0,5.0,66.0,7.0,3215.0,6730.0
02920,26.0,16.0,551.0,43.0,17140.0,17802.0
02921,3.0,15.0,56.0,30.0,1119.0,18054.0
02940,1.0,1.0,1.0,1.0,1500.0,2700.0
02956,1.0,0.0,3.0,0.0,71.0,0.0
03000,1.0,0.0,1.0,0.0,7.0,0.0
03007,1.0,0.0,1.0,0.0,250.0,0.0
03012,1.0,0.0,1.0,0.0,250.0,0.0
03031,38.0,8.0,373.0,25.0,13240.0,6482.0
03032,8.0,4.0,69.0,4.0,5980.0,750.0
03033,7.0,3.0,57.0,14.0,2688.0,438.0
03034,5.0,3.0,41.0,7.0,1597.0,3200.0
03036,14.0,2.0,284.0,34.0,14290.0,303.0
03037,19.0,3.0,133.0,5.0,6944.0,413.0
03038,35.0,7.0,421.0,17.0,22161.0,3586.0
03042,14.0,5.0,135.0,25.0,11759.0,928.0
03043,13.0,1.0,104.0,1.0,3952.0,10.0
03044,2.0,0.0,16.0,0.0,462.0,0.0
03045,22.0,3.0,221.0,11.0,9169.0,1202.0
03046,3.0,1.0,13.0,1.0,284.0,295.0
03047,4.0,0.0,20.0,0.0,1070.0,0.0
03048,6.0,0.0,31.0,0.0,2022.0,0.0
03049,31.0,4.0,298.0,15.0,12569.0,982.0
03051,20.0,5.0,151.0,15.0,6825.0,1697.0
03052,10.0,2.0,50.0,3.0,2754.0,519.0
03053,24.0,13.0,628.0,54.0,19536.0,4721.0
03054,39.0,7.0,334.0,43.0,14578.0,1032.0
03055,29.0,2.0,262.0,5.0,9626.0,750.0
03056,1.0,0.0,10.0,0.0,335.0,0.0
03057,3.0,2.0,15.0,19.0,2813.0,318.0
03060,24.0,4.0,477.0,13.0,12185.0,742.0
03061,1.0,0.0,5.0,0.0,950.0,0.0
03062,32.0,13.0,306.0,55.0,22062.0,3962.0
03063,39.0,4.0,482.0,11.0,34838.0,451.0
03064,15.0,3.0,70.0,5.0,4557.0,356.0
03065,1.0,0.0,1.0,0.0,1000.0,0.0
03066,2.0,0.0,5.0,0.0,384.0,0.0
03070,18.0,4.0,153.0,7.0,6825.0,2785.0
03071,7.0,0.0,34.0,0.0,6388.0,0.0
03076,14.0,3.0,152.0,9.0,6523.0,219.0
03077,11.0,2.0,121.0,8.0,4465.0,257.0
03079,33.0,6.0,320.0,23.0,11121.0,2014.0
03082,3.0,0.0,8.0,0.0,646.0,0.0
03084,8.0,2.0,51.0,8.0,9503.0,1770.0
03086,25.0,0.0,307.0,0.0,16931.0,0.0
03087,14.0,12.0,91.0,30.0,8219.0,9620.0
03089,1.0,0.0,16.0,0.0,237.0,0.0
03101,11.0,1.0,99.0,5.0,5322.0,25.0
03102,42.0,4.0,422.0,7.0,17732.0,186.0
03103,22.0,4.0,542.0,30.0,17275.0,825.0
03104,60.0,30.0,498.0,91.0,21682.0,20203.0
03106,14.0,5.0,172.0,11.0,5699.0,2828.0
03108,1.0,1.0,3.0,2.0,300.0,10.0
03109,10.0,3.0,45.0,4.0,1984.0,370.0
03110,32.0,14.0,265.0,58.0,21591.0,7479.0
03127,1.0,0.0,2.0,0.0,500.0,0.0
03130,1.0,0.0,8.0,0.0,127.0,0.0
03146,1.0,0.0,3.0,0.0,215.0,0.0
03161,1.0,0.0,3.0,0.0,100.0,0.0
03182,1.0,0.0,3.0,0.0,45.0,0.0
03183,1.0,0.0,8.0,0.0,647.0,0.0
03194,1.0,0.0,1.0,0.0,250.0,0.0
03215,2.0,1.0,3.0,1.0,600.0,50.0
03216,15.0,0.0,111.0,0.0,12968.0,0.0
03217,8.0,1.0,60.0,2.0,3192.0,475.0
03218,2.0,0.0,21.0,0.0,687.0,0.0
03220,6.0,1.0,40.0,2.0,1763.0,40.0
03221,11.0,1.0,47.0,6.0,2594.0,201.0
03222,9.0,5.0,166.0,9.0,3274.0,1425.0
03223,12.0,0.0,102.0,0.0,5337.0,0.0
03224,19.0,6.0,118.0,26.0,7052.0,3835.0
03225,5.0,0.0,38.0,0.0,1534.0,0.0
03226,7.0,1.0,157.0,1.0,4831.0,250.0
03227,8.0,5.0,93.0,13.0,5336.0,4555.0
03229,28.0,9.0,258.0,16.0,14259.0,1153.0
03230,2.0,0.0,27.0,0.0,941.0,0.0
03231,3.0,0.0,13.0,0.0,741.0,0.0
03233,3.0,0.0,22.0,0.0,853.0,0.0
03234,5.0,3.0,41.0,4.0,1702.0,650.0
03235,12.0,0.0,105.0,0.0,2446.0,0.0
03237,5.0,3.0,13.0,16.0,469.0,2953.0
03240,4.0,0.0,22.0,0.0,774.0,0.0
03241,4.0,2.0,15.0,4.0,434.0,250.0
03242,19.0,2.0,257.0,3.0,9544.0,1100.0
03243,2.0,0.0,6.0,0.0,2140.0,0.0
03244,14.0,0.0,220.0,0.0,6012.0,0.0
03245,10.0,12.0,128.0,13.0,5964.0,26850.0
03246,14.0,8.0,236.0,21.0,6737.0,2766.0
03247,2.0,0.0,10.0,0.0,305.0,0.0
03249,10.0,2.0,102.0,11.0,7792.0,325.0
03251,3.0,1.0,67.0,3.0,3162.0,62.0
03253,17.0,5.0,103.0,12.0,7509.0,2900.0
03254,6.0,2.0,57.0,4.0,2737.0,150.0
03255,8.0,0.0,101.0,0.0,4474.0,0.0
03256,6.0,1.0,67.0,4.0,2809.0,293.0
03257,20.0,9.0,105.0,22.0,7645.0,8363.0
03258,3.0,1.0,14.0,1.0,1060.0,100.0
03259,5.0,0.0,165.0,0.0,4423.0,0.0
03260,2.0,3.0,8.0,12.0,11300.0,580.0
03261,6.0,0.0,130.0,0.0,3452.0,0.0
03262,1.0,0.0,1.0,0.0,27.0,0.0
03263,4.0,1.0,41.0,1.0,1655.0,50.0
03264,25.0,3.0,280.0,17.0,17475.0,430.0
03266,13.0,0.0,96.0,0.0,3183.0,0.0
03268,4.0,0.0,12.0,0.0,2022.0,0.0
03269,8.0,2.0,86.0,11.0,5194.0,789.0
03273,0.0,1.0,0.0,1.0,0.0,100.0
03275,12.0,0.0,125.0,0.0,5249.0,0.0
03276,14.0,3.0,339.0,16.0,10264.0,397.0
03278,17.0,5.0,152.0,7.0,8260.0,3106.0
03279,4.0,0.0,100.0,0.0,1368.0,0.0
03280,6.0,0.0,161.0,0.0,3171.0,0.0
03281,18.0,3.0,183.0,5.0,10882.0,493.0
03282,1.0,0.0,9.0,0.0,750.0,0.0
03284,2.0,1.0,7.0,8.0,97.0,148.0
03285,2.0,0.0,25.0,0.0,495.0,0.0
03287,12.0,3.0,114.0,19.0,3212.0,1002.0
03290,15.0,0.0,172.0,0.0,8562.0,0.0
03291,1.0,0.0,1.0,0.0,50.0,0.0
