,zip,CAND,TRANSACTION_AMT
32836,95471,H.C.,157
32837,95472,B.S.,178245
32838,95472,H.C.,33448
32839,95473,B.S.,23147
32840,95473,H.C.,2700
32841,95476,B.S.,78855
32842,95476,H.C.,39933
32843,95480,H.C.,2700
32844,95481,B.S.,1800
32845,95481,H.C.,150
32846,95482,B.S.,65941
32847,95482,H.C.,3539
32848,95485,B.S.,6822
32849,95486,B.S.,1508
32850,95487,B.S.,262
32851,95487,H.C.,2700
32852,95488,B.S.,250
32853,95490,B.S.,39470
32854,95490,H.C.,2822
32855,95492,B.S.,12935
32856,95492,H.C.,6453
32857,95493,B.S.,250
32858,95494,B.S.,1796
32859,95497,B.S.,8712
32860,95497,H.C.,547
32861,95501,B.S.,35525
32862,95501,H.C.,1329
32863,95502,B.S.,6472
32864,95502,H.C.,440
32865,95503,B.S.,28814
32866,95503,H.C.,1087
32867,95504,B.S.,1113
32868,95511,B.S.,108
32869,95511,H.C.,2700
32870,95518,B.S.,18635
32871,95518,H.C.,848
32872,95519,B.S.,54615
32873,95519,H.C.,250
32874,95521,B.S.,77066
32875,95521,H.C.,4143
32876,95524,B.S.,26838
32877,95524,H.C.,2103
32878,95525,B.S.,4305
32879,95525,H.C.,50
32880,95526,B.S.,1049
32881,95527,B.S.,863
32882,95528,B.S.,3847
32883,95531,B.S.,9642
32884,95531,H.C.,25
32885,95534,B.S.,808
32886,95536,B.S.,10793
32887,95537,B.S.,770
32888,95538,B.S.,2044
32889,95540,B.S.,10584
32890,95542,B.S.,24867
32891,95543,B.S.,2123
32892,95543,H.C.,25
32893,95545,B.S.,1529
32894,95547,B.S.,2640
32895,95547,H.C.,1000
32896,95548,B.S.,100
32897,95549,B.S.,4101
32898,95550,B.S.,27
32899,95551,B.S.,1266
32900,95553,B.S.,3854
32901,95553,H.C.,573
32902,95554,B.S.,2270
32903,95555,B.S.,10
32904,95556,B.S.,480
32905,95558,B.S.,1947
32906,95560,B.S.,25959
32907,95560,H.C.,75
32908,95562,B.S.,514
32909,95563,B.S.,4447
32910,95565,B.S.,343
32911,95567,B.S.,2200
32912,95568,B.S.,2202
32913,95570,B.S.,22589
32914,95570,H.C.,2100
32915,95572,B.S.,59
32916,95573,B.S.,7071
32917,95573,H.C.,95
32918,95585,B.S.,474
32919,95587,B.S.,500
32920,95589,B.S.,8681
32921,95589,H.C.,50
32922,95595,B.S.,1200
32923,95601,B.S.,1351
32924,95602,B.S.,5519
32925,95602,H.C.,2870
32926,95603,B.S.,24440
32927,95603,H.C.,11425
32928,95604,B.S.,2211
32929,95605,B.S.,2885
32930,95605,H.C.,1106
32931,95606,B.S.,5710
32932,95606,H.C.,50
32933,95608,B.S.,62259
32934,95608,H.C.,71547
32935,95609,B.S.,6952
32936,95609,H.C.,83
32937,95610,B.S.,9026
32938,95610,H.C.,6519
32939,95611,B.S.,50
32940,95612,B.S.,418
32941,95612,H.C.,7235
32942,95613,B.S.,27
32943,95614,B.S.,2033
32944,95614,H.C.,343
32945,95616,B.S.,129668
32946,95616,H.C.,47421
32947,95617,B.S.,9522
32948,95617,H.C.,1000
32949,95618,B.S.,68198
32950,95618,H.C.,50711
32951,95619,B.S.,180
32952,95620,B.S.,21104
32953,95620,H.C.,2083
32954,95621,B.S.,13348
32955,95621,H.C.,598
32956,95623,B.S.,4448
32957,95623,H.C.,340
32958,95624,B.S.,24946
32959,95624,H.C.,8560
32960,95625,B.S.,10
32961,95626,B.S.,127
32962,95627,B.S.,2216
32963,95627,H.C.,470
32964,95628,B.S.,60285
32965,95628,H.C.,12972
32966,95629,B.S.,719
32967,95629,H.C.,125
32968,95630,B.S.,28123
32969,95630,H.C.,25401
32970,95631,B.S.,8700
32971,95632,B.S.,10598
32972,95632,H.C.,1101
32973,95633,B.S.,1517
32974,95633,H.C.,200
32975,95634,B.S.,1771
32976,95635,B.S.,366
32977,95636,B.S.,594
32978,95637,B.S.,2023
32979,95639,H.C.,2000
32980,95640,B.S.,10188
32981,95640,H.C.,285
32982,95641,B.S.,200
32983,95642,B.S.,6140
32984,95646,B.S.,268
32985,95648,B.S.,12328
32986,95648,H.C.,16723
32987,95650,B.S.,7621
32988,95650,H.C.,9636
32989,95651,B.S.,4290
32990,95655,B.S.,559
32991,95655,H.C.,27
32992,95656,H.C.,62
32993,95658,B.S.,925
32994,95658,H.C.,597
32995,95659,B.S.,1699
32996,95660,B.S.,1530
32997,95660,H.C.,25
32998,95661,B.S.,10614
32999,95661,H.C.,14219
33000,95662,B.S.,16333
33001,95662,H.C.,4460
33002,95663,B.S.,7010
33003,95663,H.C.,30
33004,95664,B.S.,6049
33005,95664,H.C.,726
33006,95665,B.S.,1369
33007,95665,H.C.,71
33008,95666,B.S.,4926
33009,95667,B.S.,29448
33010,95667,H.C.,6797
33011,95668,B.S.,2375
33012,95669,B.S.,2000
33013,95670,B.S.,19170
33014,95670,H.C.,9050
33015,95672,B.S.,1134
33016,95672,H.C.,1365
33017,95673,B.S.,3840
33018,95673,H.C.,370
33019,95675,B.S.,632
33020,95677,B.S.,22432
33021,95677,H.C.,31774
33022,95678,B.S.,14422
33023,95678,H.C.,1266
33024,95679,B.S.,2016
33025,95680,B.S.,1700
33026,95682,B.S.,27331
33027,95682,H.C.,4148
33028,95683,B.S.,5177
33029,95683,H.C.,2394
33030,95684,B.S.,2100
33031,95685,B.S.,4267
33032,95685,H.C.,487
33033,95687,B.S.,29616
33034,95687,H.C.,6804
33035,95688,B.S.,11262
33036,95688,H.C.,2836
33037,95689,B.S.,1829
33038,95689,H.C.,279
33039,95690,B.S.,200
33040,95690,H.C.,10700
33041,95691,B.S.,17875
33042,95691,H.C.,13519
33043,95692,B.S.,429
33044,95692,H.C.,69
33045,95693,B.S.,2595
33046,95693,H.C.,3398
33047,95694,B.S.,10211
33048,95694,H.C.,10106
33049,95695,B.S.,20105
33050,95695,H.C.,8587
33051,95696,H.C.,75
33052,95698,B.S.,300
33053,95701,B.S.,15
33054,95709,B.S.,5225
33055,95709,H.C.,150
33056,95712,B.S.,50
33057,95713,B.S.,5454
33058,95713,H.C.,224
33059,95714,B.S.,25
33060,95722,B.S.,1618
33061,95722,H.C.,100
33062,95723,B.S.,169
33063,95726,B.S.,3288
33064,95726,H.C.,194
33065,95728,B.S.,1400
33066,95736,B.S.,52
33067,95741,B.S.,227
33068,95742,B.S.,3367
33069,95742,H.C.,1200
33070,95746,B.S.,16316
33071,95746,H.C.,39283
33072,95747,B.S.,8873
33073,95747,H.C.,9860
33074,95757,B.S.,7578
33075,95757,H.C.,5195
33076,95758,B.S.,25211
33077,95758,H.C.,12044
33078,95759,B.S.,152
33079,95762,B.S.,16403
33080,95762,H.C.,35908
33081,95763,B.S.,1050
33082,95764,B.S.,545
33083,95765,B.S.,14376
33084,95765,H.C.,7681
33085,95776,B.S.,9062
33086,95776,H.C.,1914
33087,95798,B.S.,2336
33088,95804,B.S.,200
33089,95811,B.S.,36460
33090,95811,H.C.,19598
33091,95812,B.S.,1325
33092,95812,H.C.,114
33093,95814,B.S.,15147
33094,95814,H.C.,32796
33095,95815,B.S.,13718
33096,95815,H.C.,7000
33097,95816,B.S.,71646
33098,95816,H.C.,55569
33099,95817,B.S.,8141
33100,95817,H.C.,1412
33101,95818,B.S.,53566
33102,95818,H.C.,85234
33103,95819,B.S.,40193
33104,95819,H.C.,55945
33105,95820,B.S.,14256
33106,95820,H.C.,2297
33107,95821,B.S.,22048
33108,95821,H.C.,14272
33109,95822,B.S.,33993
33110,95822,H.C.,41374
33111,95823,B.S.,10370
33112,95823,H.C.,324
33113,95824,B.S.,4482
33114,95824,H.C.,5900
33115,95825,B.S.,30065
33116,95825,H.C.,20459
33117,95826,B.S.,13565
33118,95826,H.C.,15328
33119,95827,B.S.,9087
33120,95827,H.C.,11873
33121,95828,B.S.,1082
33122,95828,H.C.,2640
33123,95829,B.S.,1567
33124,95829,H.C.,12803
33125,95830,B.S.,3550
33126,95830,H.C.,4410
33127,95831,B.S.,27123
33128,95831,H.C.,32720
33129,95833,B.S.,18301
33130,95833,H.C.,5284
33131,95834,B.S.,3742
33132,95834,H.C.,6978
33133,95835,B.S.,28228
33134,95835,H.C.,11500
33135,95837,B.S.,58
33136,95837,H.C.,265
33137,95838,B.S.,5243
33138,95838,H.C.,407
33139,95841,B.S.,9370
33140,95841,H.C.,15932
33141,95842,B.S.,4971
33142,95843,B.S.,4234
33143,95843,H.C.,8321
33144,95851,H.C.,63
33145,95852,B.S.,473
33146,95860,B.S.,135
33147,95864,B.S.,44899
33148,95864,H.C.,131696
33149,95865,H.C.,1014
33150,95866,B.S.,654
33151,95901,B.S.,7529
33152,95901,H.C.,50
33153,95903,B.S.,1600
33154,95914,B.S.,288
33155,95916,B.S.,400
33156,95918,B.S.,650
33157,95922,B.S.,1917
33158,95924,B.S.,4602
33159,95926,B.S.,45442
33160,95926,H.C.,5447
33161,95927,B.S.,5740
33162,95928,B.S.,56205
33163,95928,H.C.,1969
33164,95932,B.S.,2511
33165,95932,H.C.,234
33166,95934,B.S.,144
33167,95935,B.S.,327
33168,95936,B.S.,600
33169,95936,H.C.,200
33170,95937,B.S.,873
33171,95937,H.C.,1000
33172,95938,B.S.,2527
33173,95938,H.C.,2950
33174,95939,B.S.,50
33175,95940,B.S.,500
33176,95942,B.S.,2949
33177,95945,B.S.,49675
33178,95945,H.C.,2744
33179,95946,B.S.,7576
33180,95946,H.C.,3293
33181,95947,B.S.,2067
33182,95948,B.S.,45
33183,95948,H.C.,215
33184,95949,B.S.,27444
33185,95949,H.C.,1168
33186,95951,H.C.,195
33187,95953,B.S.,404
33188,95953,H.C.,100
33189,95954,B.S.,7924
33190,95954,H.C.,125
33191,95955,B.S.,407
33192,95959,B.S.,85988
33193,95959,H.C.,7725
33194,95960,B.S.,7526
33195,95960,H.C.,375
33196,95961,B.S.,1594
33197,95961,H.C.,3363
33198,95962,B.S.,1379
33199,95962,H.C.,1000
33200,95963,B.S.,514
33201,95963,H.C.,265
33202,95965,B.S.,5266
33203,95965,H.C.,295
33204,95966,B.S.,4759
33205,95966,H.C.,5408
33206,95967,B.S.,5684
33207,95968,B.S.,275
33208,95969,B.S.,17651
33209,95969,H.C.,1113
33210,95970,B.S.,1344
33211,95971,B.S.,12592
33212,95971,H.C.,233
33213,95973,B.S.,23645
33214,95973,H.C.,1658
33215,95975,B.S.,4649
33216,95975,H.C.,500
33217,95976,B.S.,202
33218,95977,B.S.,2535
33219,95978,B.S.,80
33220,95982,B.S.,75
33221,95983,B.S.,285
33222,95988,B.S.,1635
33223,95988,H.C.,2100
33224,95991,B.S.,6049
33225,95991,H.C.,2100
33226,95993,B.S.,8461
33227,95993,H.C.,855
33228,96001,B.S.,11110
33229,96001,H.C.,1060
33230,96002,B.S.,9115
33231,96002,H.C.,340
33232,96003,B.S.,27346
33233,96003,H.C.,2210
33234,96007,B.S.,11557
33235,96007,H.C.,612
33236,96008,B.S.,3171
33237,96009,H.C.,8100
33238,96010,B.S.,350
33239,96011,B.S.,876
33240,96013,B.S.,1183
33241,96014,B.S.,650
33242,96016,B.S.,766
33243,96017,B.S.,138
33244,96019,B.S.,70
33245,96019,H.C.,136
33246,96020,B.S.,221
33247,96020,H.C.,55
33248,96021,B.S.,3934
33249,96021,H.C.,291
33250,96022,B.S.,13816
33251,96022,H.C.,409
33252,96023,B.S.,100
33253,96024,B.S.,688
33254,96024,H.C.,125
33255,96025,B.S.,1624
33256,96025,H.C.,330
33257,96027,B.S.,3565
33258,96027,H.C.,150
33259,96031,B.S.,105
33260,96032,B.S.,279
33261,96033,B.S.,1602
33262,96034,B.S.,100
33263,96037,B.S.,72
33264,96041,B.S.,2176
33265,96041,H.C.,88
33266,96044,B.S.,275
33267,96046,B.S.,1622
33268,96047,B.S.,199
33269,96048,B.S.,7240
33270,96049,B.S.,1644
33271,96049,H.C.,166
33272,96050,H.C.,38
33273,96051,B.S.,10
33274,96052,B.S.,1672
33275,96052,H.C.,475
33276,96057,B.S.,119
33277,96059,B.S.,3951
33278,96063,B.S.,100
33279,96064,B.S.,437
33280,96065,B.S.,621
33281,96067,B.S.,25771
33282,96067,H.C.,2474
33283,96069,B.S.,1701
33284,96071,B.S.,20
33285,96073,B.S.,3520
33286,96073,H.C.,110
33287,96076,B.S.,140
33288,96080,B.S.,14493
33289,96080,H.C.,1526
33290,96084,B.S.,1741
33291,96086,B.S.,3059
33292,96087,B.S.,174
33293,96088,B.S.,8086
33294,96089,B.S.,1000
33295,96090,B.S.,133
33296,96091,B.S.,475
33297,96092,B.S.,200
33298,96093,B.S.,2232
33299,96093,H.C.,20
33300,96094,B.S.,5903
33301,96094,H.C.,1000
33302,96096,B.S.,1530
33303,96097,B.S.,2451
33304,96099,B.S.,2234
33305,96101,B.S.,1705
33306,96103,B.S.,3557
33307,96103,H.C.,150
33308,96104,B.S.,2270
33309,96105,B.S.,485
33310,96106,B.S.,170
33311,96106,H.C.,710
33312,96107,B.S.,443
33313,96109,B.S.,276
33314,96112,H.C.,2699
33315,96113,B.S.,45
33316,96114,B.S.,3670
33317,96115,B.S.,500
33318,96117,B.S.,181
33319,96118,B.S.,423
33320,96119,H.C.,3700
33321,96120,B.S.,654
33322,96122,B.S.,1313
33323,96122,H.C.,516
33324,96124,B.S.,66
33325,96125,B.S.,1445
33326,96125,H.C.,76
33327,96126,B.S.,436
33328,96130,B.S.,4314
33329,96130,H.C.,181
33330,96137,B.S.,3930
33331,96140,B.S.,2955
33332,96140,H.C.,2815
33333,96141,H.C.,213
33334,96142,B.S.,648
33335,96143,B.S.,2775
33336,96145,B.S.,31240
33337,96145,H.C.,900
33338,96146,B.S.,4009
33339,96148,B.S.,563
33340,96148,H.C.,150
33341,96150,B.S.,18293
33342,96150,H.C.,640
33343,96151,B.S.,1268
33344,96151,H.C.,1185
33345,96155,B.S.,735
33346,96155,H.C.,1265
33347,96158,B.S.,1418
33348,96158,H.C.,70
33349,96160,B.S.,3817
33350,96160,H.C.,50
33351,96161,B.S.,23266
33352,96161,H.C.,2098
33353,96162,B.S.,2059
33354,96162,H.C.,198
33355,96202,B.S.,50
33356,96204,B.S.,6704
33357,96204,H.C.,292
33358,96205,B.S.,1471
33359,96205,H.C.,455
33360,96206,H.C.,70
33361,96218,B.S.,2565
33362,96266,B.S.,1680
33363,96271,B.S.,588
33364,96301,B.S.,14
33365,96310,B.S.,308
33366,96319,B.S.,3519
33367,96321,B.S.,10
33368,96322,B.S.,1750
33369,96326,B.S.,2521
33370,96338,B.S.,620
33371,96349,B.S.,4095
33372,96350,B.S.,700
33373,96351,B.S.,75
33374,96367,B.S.,8291
33375,96377,B.S.,11709
33376,96379,B.S.,1450
33377,96382,B.S.,1100
33378,96384,B.S.,500
33379,96385,B.S.,4000
33380,96472,B.S.,250
33381,96515,H.C.,2367
33382,96517,B.S.,4000
33383,96520,B.S.,735
33384,96520,H.C.,963
33385,96521,B.S.,127
33386,96521,H.C.,3238
33387,96534,B.S.,12530
33388,96535,B.S.,1920
33389,96535,H.C.,130
33390,96540,B.S.,2550
33391,96546,B.S.,25
33392,96546,H.C.,2795
33393,96548,B.S.,1131
33394,96549,B.S.,3598
33395,96549,H.C.,2700
33396,96557,H.C.,79
33397,96572,B.S.,400
33398,96616,B.S.,2309
33399,96666,B.S.,114
33400,96678,B.S.,215
33401,96701,B.S.,10709
33402,96701,H.C.,426
33403,96703,B.S.,8368
33404,96704,B.S.,22448
33405,96704,H.C.,753
33406,96705,B.S.,301
33407,96706,B.S.,12080
33408,96706,H.C.,995
33409,96707,B.S.,7240
33410,96707,H.C.,1744
33411,96708,B.S.,28804
33412,96708,H.C.,175
33413,96709,B.S.,350
33414,96710,B.S.,50
33415,96712,B.S.,7383
33416,96712,H.C.,10
33417,96713,B.S.,6503
33418,96714,B.S.,4847
33419,96716,B.S.,6520
33420,96717,B.S.,488
33421,96718,B.S.,157
33422,96718,H.C.,250
33423,96719,B.S.,4550
33424,96720,B.S.,48669
33425,96720,H.C.,1348
33426,96721,B.S.,5738
33427,96721,H.C.,250
33428,96722,B.S.,32113
33429,96722,H.C.,2994
33430,96725,B.S.,4192
33431,96725,H.C.,5710
33432,96726,B.S.,3759
33433,96727,B.S.,7822
33434,96727,H.C.,587
33435,96728,B.S.,80
33436,96730,B.S.,9373
33437,96731,H.C.,100
33438,96732,B.S.,3082
33439,96732,H.C.,2308
33440,96733,B.S.,54
33441,96734,B.S.,66146
33442,96734,H.C.,10819
33443,96737,B.S.,4231
33444,96738,B.S.,6234
33445,96738,H.C.,1075
33446,96740,B.S.,36132
33447,96740,H.C.,2693
33448,96741,B.S.,7042
33449,96741,H.C.,325
33450,96743,B.S.,18947
33451,96743,H.C.,7840
33452,96744,B.S.,29154
33453,96744,H.C.,4057
33454,96745,B.S.,3664
33455,96745,H.C.,500
33456,96746,B.S.,13513
33457,96746,H.C.,775
33458,96748,B.S.,2911
33459,96748,H.C.,423
33460,96749,B.S.,15447
33461,96749,H.C.,400
33462,96750,B.S.,3223
33463,96751,B.S.,79
33464,96752,B.S.,655
33465,96752,H.C.,110
33466,96753,B.S.,31269
33467,96753,H.C.,16599
33468,96754,B.S.,28183
33469,96754,H.C.,5700
33470,96755,B.S.,6630
33471,96755,H.C.,1720
33472,96756,B.S.,4714
33473,96756,H.C.,1380
33474,96758,B.S.,500
33475,96760,B.S.,3374
33476,96760,H.C.,135
33477,96761,B.S.,12387
33478,96761,H.C.,3072
33479,96762,B.S.,431
33480,96763,B.S.,140
33481,96764,B.S.,176
33482,96764,H.C.,230
33483,96765,B.S.,24807
33484,96765,H.C.,200
33485,96766,B.S.,7723
33486,96766,H.C.,454
33487,96767,B.S.,900
33488,96768,B.S.,16039
33489,96768,H.C.,5504
33490,96770,B.S.,4415
33491,96771,B.S.,3937
33492,96772,B.S.,433
33493,96773,B.S.,799
33494,96773,H.C.,464
33495,96776,B.S.,1503
33496,96776,H.C.,450
33497,96777,B.S.,3564
33498,96778,B.S.,22436
33499,96778,H.C.,975
33500,96779,B.S.,18320
33501,96779,H.C.,511
33502,96781,B.S.,7842
33503,96782,B.S.,2184
33504,96782,H.C.,3900
33505,96783,B.S.,892
33506,96783,H.C.,250
33507,96784,B.S.,272
33508,96785,B.S.,5699
33509,96785,H.C.,400
33510,96786,B.S.,2872
33511,96786,H.C.,50
33512,96788,B.S.,114
33513,96788,H.C.,538
33514,96789,B.S.,17945
33515,96789,H.C.,9206
33516,96790,B.S.,12552
33517,96790,H.C.,400
33518,96791,B.S.,9050
33519,96791,H.C.,319
33520,96792,B.S.,9818
33521,96792,H.C.,2270
33522,96793,B.S.,12520
33523,96793,H.C.,4039
33524,96795,B.S.,3011
33525,96795,H.C.,165
33526,96796,B.S.,4292
33527,96797,B.S.,2029
33528,96797,H.C.,248
33529,96799,H.C.,700
33530,96805,B.S.,2000
33531,96808,B.S.,35
33532,96809,B.S.,364
33533,96810,B.S.,6434
33534,96812,B.S.,132
33535,96813,B.S.,27468
33536,96813,H.C.,12031
33537,96814,B.S.,21542
33538,96814,H.C.,8033
33539,96815,B.S.,20599
33540,96815,H.C.,17012
33541,96816,B.S.,40014
33542,96816,H.C.,6454
33543,96817,B.S.,28972
33544,96817,H.C.,7796
33545,96818,B.S.,24714
33546,96818,H.C.,2316
33547,96819,B.S.,10848
33548,96819,H.C.,2306
33549,96821,B.S.,21499
33550,96821,H.C.,19121
33551,96822,B.S.,30183
33552,96822,H.C.,14866
33553,96823,B.S.,6075
33554,96824,B.S.,315
33555,96825,B.S.,32517
33556,96825,H.C.,12149
33557,96826,B.S.,12374
33558,96826,H.C.,400
33559,96828,B.S.,1428
33560,96830,B.S.,950
33561,96830,H.C.,2000
33562,96836,B.S.,291
33563,96837,B.S.,221
33564,96839,B.S.,804
33565,96839,H.C.,163
33566,96848,H.C.,250
33567,96860,B.S.,1150
33568,96863,B.S.,200
33569,96876,B.S.,250
33570,96910,B.S.,651
33571,96910,H.C.,225
33572,96913,B.S.,3205
33573,96913,H.C.,1106
33574,96915,B.S.,700
33575,96915,H.C.,450
33576,96921,B.S.,1108
33577,96923,B.S.,300
33578,96929,B.S.,2150
33579,96932,B.S.,935
33580,96932,H.C.,1603
33581,96941,B.S.,30
33582,96950,B.S.,1000
33583,96950,H.C.,200
33584,96952,H.C.,141
33585,97002,B.S.,1712
33586,97002,H.C.,494
33587,97003,B.S.,17544
33588,97003,H.C.,955
33589,97004,B.S.,3217
33590,97004,H.C.,2380
33591,97005,B.S.,38425
33592,97005,H.C.,4145
33593,97006,B.S.,42456
33594,97006,H.C.,1505
33595,97007,B.S.,30193
33596,97007,H.C.,13233
33597,97008,B.S.,39389
33598,97008,H.C.,2263
33599,97009,B.S.,7430
33600,97009,H.C.,73
33601,97011,B.S.,484
33602,97013,B.S.,7055
33603,97013,H.C.,620
33604,97014,B.S.,42
33605,97015,B.S.,8210
33606,97015,H.C.,7344
33607,97016,B.S.,14483
33608,97017,B.S.,187
33609,97017,H.C.,85
33610,97018,B.S.,1157
33611,97018,H.C.,98
33612,97019,B.S.,4106
33613,97019,H.C.,2700
33614,97021,B.S.,125
33615,97022,B.S.,1085
33616,97023,B.S.,13322
33617,97023,H.C.,210
33618,97024,B.S.,5733
33619,97024,H.C.,260
33620,97026,B.S.,100
33621,97027,B.S.,3854
33622,97027,H.C.,700
33623,97030,B.S.,16812
33624,97030,H.C.,3893
33625,97031,B.S.,26396
33626,97031,H.C.,1400
33627,97032,B.S.,171
33628,97034,B.S.,48205
33629,97034,H.C.,19719
33630,97035,B.S.,66027
33631,97035,H.C.,17546
33632,97036,H.C.,528
33633,97037,B.S.,100
33634,97038,B.S.,3034
33635,97038,H.C.,130
33636,97040,B.S.,4090
33637,97041,B.S.,3196
33638,97041,H.C.,500
33639,97042,B.S.,865
33640,97042,H.C.,500
33641,97044,B.S.,511
33642,97045,B.S.,34804
33643,97045,H.C.,1038
33644,97048,B.S.,5023
33645,97049,B.S.,751
33646,97049,H.C.,425
33647,97051,B.S.,5456
33648,97051,H.C.,211
33649,97053,B.S.,300
33650,97053,H.C.,200
33651,97054,B.S.,3507
33652,97055,B.S.,7714
33653,97055,H.C.,3150
33654,97056,B.S.,13584
33655,97056,H.C.,1398
33656,97058,B.S.,14259
33657,97058,H.C.,5828
33658,97060,B.S.,18806
33659,97060,H.C.,914
33660,97062,B.S.,17065
33661,97062,H.C.,9058
33662,97063,B.S.,1166
33663,97064,B.S.,3128
33664,97067,B.S.,1169
33665,97067,H.C.,66
33666,97068,B.S.,39723
33667,97068,H.C.,9871
33668,97070,B.S.,23670
33669,97070,H.C.,8380
33670,97071,B.S.,2027
33671,97071,H.C.,1466
33672,97074,B.S.,528
33673,97075,B.S.,27
33674,97075,H.C.,4000
33675,97078,B.S.,10419
33676,97078,H.C.,742
33677,97080,B.S.,25026
33678,97080,H.C.,6710
33679,97086,B.S.,21518
33680,97086,H.C.,13146
33681,97089,B.S.,9065
33682,97098,B.S.,215
33683,97101,B.S.,1481
33684,97101,H.C.,276
33685,97102,B.S.,200
33686,97103,B.S.,21272
33687,97103,H.C.,1100
33688,97106,B.S.,5299
33689,97106,H.C.,1025
33690,97108,B.S.,259
33691,97110,B.S.,3925
33692,97111,B.S.,5624
33693,97111,H.C.,95
33694,97112,B.S.,1415
33695,97112,H.C.,2099
33696,97113,B.S.,2187
33697,97114,B.S.,1422
33698,97114,H.C.,142
33699,97115,B.S.,3379
33700,97115,H.C.,350
33701,97116,B.S.,10332
33702,97116,H.C.,2640
33703,97117,B.S.,420
33704,97119,B.S.,1818
33705,97119,H.C.,125
33706,97121,B.S.,2161
33707,97123,B.S.,14691
33708,97123,H.C.,4243
33709,97124,B.S.,55610
33710,97124,H.C.,8015
33711,97127,B.S.,1264
33712,97128,B.S.,24392
33713,97128,H.C.,6378
33714,97130,B.S.,4550
33715,97130,H.C.,251
33716,97131,B.S.,3131
33717,97132,B.S.,9226
33718,97132,H.C.,845
33719,97133,B.S.,4875
33720,97133,H.C.,606
33721,97134,B.S.,65
33722,97135,B.S.,3157
33723,97135,H.C.,265
33724,97136,B.S.,1552
33725,97136,H.C.,213
33726,97137,B.S.,1200
33727,97138,B.S.,12852
33728,97138,H.C.,475
33729,97140,B.S.,12173
33730,97140,H.C.,5554
33731,97141,B.S.,2057
33732,97141,H.C.,135
33733,97144,B.S.,2155
33734,97146,B.S.,105
33735,97146,H.C.,208
33736,97147,B.S.,515
33737,97148,B.S.,10014
33738,97148,H.C.,189
33739,97149,B.S.,649
33740,97149,H.C.,220
33741,97167,B.S.,500
33742,97201,B.S.,53180
33743,97201,H.C.,68388
33744,97202,B.S.,186424
33745,97202,H.C.,32251
33746,97203,B.S.,61154
33747,97203,H.C.,2701
33748,97204,B.S.,13176
33749,97204,H.C.,6425
33750,97205,B.S.,41249
33751,97205,H.C.,18365
33752,97206,B.S.,103899
33753,97206,H.C.,6452
33754,97207,B.S.,2849
33755,97207,H.C.,1000
33756,97208,B.S.,1668
33757,97208,H.C.,4165
33758,97209,B.S.,75716
33759,97209,H.C.,41592
33760,97210,B.S.,77071
33761,97210,H.C.,74360
33762,97211,B.S.,129767
33763,97211,H.C.,18832
33764,97212,B.S.,133288
33765,97212,H.C.,46983
33766,97213,B.S.,104977
33767,97213,H.C.,18707
33768,97214,B.S.,143293
33769,97214,H.C.,26553
33770,97215,B.S.,123842
33771,97215,H.C.,17902
33772,97216,B.S.,11946
33773,97216,H.C.,1036
33774,97217,B.S.,101124
33775,97217,H.C.,10396
33776,97218,B.S.,28407
33777,97218,H.C.,2439
33778,97219,B.S.,119751
33779,97219,H.C.,43355
33780,97220,B.S.,36627
33781,97220,H.C.,5391
33782,97221,B.S.,44019
33783,97221,H.C.,32112
33784,97222,B.S.,59289
33785,97222,H.C.,12570
33786,97223,B.S.,55925
33787,97223,H.C.,18995
33788,97224,B.S.,23111
33789,97224,H.C.,4333
33790,97225,B.S.,66631
33791,97225,H.C.,24533
33792,97226,B.S.,85
33793,97227,B.S.,18946
33794,97227,H.C.,25
33795,97228,B.S.,2991
33796,97228,H.C.,2000
33797,97229,B.S.,69454
33798,97229,H.C.,28855
33799,97230,B.S.,19950
33800,97230,H.C.,2961
33801,97231,B.S.,30030
33802,97231,H.C.,6030
33803,97232,B.S.,54458
33804,97232,H.C.,17533
33805,97233,B.S.,9500
33806,97233,H.C.,1509
33807,97236,B.S.,11438
33808,97236,H.C.,193
33809,97238,B.S.,43
33810,97239,B.S.,93135
33811,97239,H.C.,35947
33812,97240,B.S.,2902
33813,97242,B.S.,30
33814,97243,B.S.,250
33815,97244,B.S.,459
33816,97254,B.S.,250
33817,97266,B.S.,11325
33818,97266,H.C.,954
33819,97267,B.S.,24288
33820,97267,H.C.,2988
33821,97268,B.S.,513
33822,97269,B.S.,2144
33823,97269,H.C.,74
33824,97280,B.S.,5934
33825,97280,H.C.,426
33826,97281,B.S.,125
33827,97282,B.S.,2000
33828,97283,B.S.,3355
33829,97286,B.S.,2842
33830,97286,H.C.,90
33831,97291,B.S.,112
33832,97292,B.S.,434
33833,97293,B.S.,800
33834,97294,B.S.,1014
33835,97296,B.S.,5104
33836,97296,H.C.,1700
33837,97298,B.S.,1864
33838,97301,B.S.,14668
33839,97301,H.C.,5014
33840,97302,B.S.,39626
33841,97302,H.C.,5776
33842,97303,B.S.,12760
33843,97303,H.C.,1163
33844,97304,B.S.,26926
33845,97304,H.C.,3212
33846,97305,B.S.,4528
33847,97305,H.C.,690
33848,97306,B.S.,17887
33849,97306,H.C.,999
33850,97307,B.S.,2654
33851,97307,H.C.,2700
33852,97308,B.S.,1071
33853,97308,H.C.,87
33854,97309,B.S.,50
33855,97309,H.C.,50
33856,97317,B.S.,8946
33857,97317,H.C.,25
33858,97320,B.S.,100
33859,97321,B.S.,16189
